,content
227,"I think if the company brought in more people to view the app it would be 
better but it kind of hard to sell things when their aren't many people on 
the app"
228,"All I got were txt asking for my email, then got sent PayPal scam emails, 
had 5 in 2 days, avoid!"
229,"It's a local buy and sell type of app with household items for sale or for 
free and other goods for sale. I live it 😊"
230,This is very bestest app in the world
231,It works great for me💯
232,"This app has almost no category to choose from what car model you are 
selling that not be a problem but they make u choose a models while they 
only give you 7 to choose from"
233,"I download this app and I search ps3 or ps4 slim or games etc I want to 
search these types of thing this app is good but make this app like olx app 
and this is beautiful"
234,"Love app especially the free sections. Lots of people in my area using this 
app.a AWESOME DEALS for me...KEEP UP THE GREAT WORK...KEEP GETTING 
BETTER... LOOKING FORWARD TO BIGGER AND BETTER THINGS FROM THIS COOL 
APP.GREAT FORMAT AND DESIGN."
235,Poor! Need Better Search! Always Need Map On When Visiting
236,The app wont even load up once installed
237,"No thanks, I'll come back when the app works properly. I read through the reviews before installing, it said it had been updated but not well enough by the looks of it. I'm in Merseyside and no thanks I don't fancy a bargain in Leeds. Yes, I know how to do the location settings but still it didn't fully show the local stuff. Disappointed."
238,fab app
239,Easy to use. Very happy with this app
240,"I am from Athens, Greece. Due to having 50k downloads, only 1 person is selling in my area (60 minutes away from me actually). So, why not go on Facebook groups of your area and contact sellers there?"
241,Wouldn't enable me to upload my profile - manually or via Facebook
242,Awesome keep it up developer
243,Extra Income
244,Very bad layout of app
245,"I just wanted to look for things local I clicked on one add that said 1 min walk away and when I clicked on the map it was located hours away not to mention another item was ""close"" to me (1025 mins away)"
246,"An item I looked at was ""637 mins walk from me"" really! I live in South Wales the item was in the Bristol area. I think that is more than 637 mins walk. Uninstalled. PS: this app is not too different from Shpock."
247,Unsure about it at this point
248,Very useful through buying and selling
249,Crashed five times on set up.
250,Best app
251,It's just a useless app for the user's who want to sell the stuff
252,Great
253,Good
254,"Easy and user friendly. Once it has enough people, it will be of great use to everyone.  Like a referral group.  Love it already!"
255,App consistently crashed to the point of being unusable.
256,"Great App! Yo, San Diego! Wya???"
257,Good app overall
258,Easy to post
259,Awful. I have a one year old Samsung phone and this app can't even pick up that I've given it permission to access my location. Pretty useless.
260,I really like this app..  Easy to use.
261,"I really like this app it's very easy to use, does what it says it does."
262,Great app
263,Can't disable it and everything is only within walking distance
264,Excellent  I'm proud of it
265,Easy to work and communicate with others viewing items is easier and all given in walking distance Amazing app.
266,"Cant use app without being forced to register for an account.  Unable to browse without being logged in. Instant fail of the entire ""village.co"" service"
267,"Hate it I will continue to use letgo,offer up,five miles an veragal sale just thought better app would be out there can't even get past sign up page"
268,Took for ever  to get my first buyer but I still think offerup is better
269,"Well, it sorta works, its just difficult to edit, when you want to add details it hangs there and does nothing, I know it's not my phone as other selling apps work perfect and scroll smoothly, gets tiresome after a while and you think "" do i really need to sit here faffing about with this ?"" Despite my items having several hundred views I've never sold anything on village or been made an offer ...... funny that ?"
270,"It needs a different way of managing the distance from you, walking distance is stupid."
271,Great! I can find the stuff I want with a low price :-)
272,1st user go around y'all 🤔😎🤔!
273,I originally downloaded the app and it took a while to load but worked fine had to uninstall and install again as wouldn't load and now is telling me there is a local cache problem
274,It keeps telling me caches problems. Can't even log in
275,Happy
276,Its very useful app and grate way to make deals i really like this app
277,Its ok except I COULDNT SIGN IN! Should have an email option for tablets and ipads when you register
278,I used this app and 3 others but all of my items got 0 views on here where I had responses from other apps I live in a major city so at least 1 person should have viewed them
279,Every few days I am not able to access the app as I get a message to update on playstore when there is no update
280,Best way to make a great deal!
281,Hate it
282,Sucks
283,Continously exits the app after a few moments on it
284,Excellent app
285,I love it and very helpful and really nice people
286,Too many people offering to sell but not replying back or not selling at the end. This needs to stop as it is a waste of peoples time.
287,Very convenient for buying and selling with your local neighbors.
288,Have signed up to app and within days already selling. Its easy to use and hassle free
289,Garbage
290,Mrs
291,"Doesn't work, endlessly loads"
292,Does what it says on the tin. I often sell big items that I  want collected so is ideal!
293,"I like the app, only needs some checks on sellers as there are many of them that sell items but when you ask info or to buy they never reply back."
294,...
295,"Great in theory, but too many people offer to buy but then fail to go through with the purchase. Very frustrating"
296,Better and easier for local bargains
297,Not been able to use it just goes round and round
298,Almost no search criteria
299,"Wanna record videos, take photos, make and manage phone calls, view and send SMSs, locate me and my device, enable the camera and access my storage, what is that all for??????!!!!!!!"
300,Very simple. Very effective
301,I'm really getting to know my neighbours!
302,Its ok a bit slow and selling stuff takes time but a part from that ok I guess lol
303,Absolutley love this site...found my son a daybed and myself a table...reasonly priced and very close to my home
304,Just joined the village.
305,Despite many issues it's working again. The team is very professional.  As soon as matter was resolved they emailed me. So happy to see my chats and it's loads perfectly now.
306,"Never works for me. I get messages from Alex but that's about it, when I open it the circle thing swirls around and around continuously but I've yet to see what the app does."
307,"Keeps shutting down, I lost a sale due to this issue"
308,Great site.  Purchased couple items and was very pleased with them.  Easy exchange.  Thank you Village.
309,It is really easy for use and gread sellers and buyers.
310,"Great app, really easy to use, I have used it to buy and sell and have always been really happy with the results!"
311,Very easy to use and is free
312,Really good app. Found it easy compared to selling it on other bigger market player's website (eBay or Amazon). Would definitely recommend it for buying and selling. If u r looking for local buying and selling then this is really a good one. Easy features!
313,Found it a great idea and was about to use it however it keeps crashing whenever u reach the login screen. Please let me know if you can fix it. Thx.
314,Very nice shopping experience definitely use again 5 star
315,"Shpock still miles ahead here. This app has a lot of trouble loading - it only gets to the listings less than half the time. You also can't filter the items by time posted, which leads to a lot of wasted time looking at stuff posted by people who have clearly been inactive for weeks."
316,Best app ever
317,App never leaves loading screen. Complete waste of time
318,Loved
319,I didn't checked the whole things but I love the idea of a village sale. Do u think the old days neighborhood marketing systems come back on cyber whereas everyone knows everybody which is ur grans told u how the neighborhood markets was in their time. back to the past the old good days instead of back to the future lol 😊😁 great!
320,I don't have a lot to sell and I just came on here looking for a bike
321,Had some problem in early versions of the app but overall great concept and app for buying and selling things in my neighbourhood. Well done.
322,Finally started to work properly thank for the update
323,I had to uninstall the app 2x times. Just getting frozen and doesn't work 😔
324,"Village is a great idea, it's a virtual perpetual car boot sale supported by a real walking-distance face-to-face network. All those useful things people were hanging on to, but didn't get round to selling or using might as well go on village, and you can exchange with a buyer on the way to the shops. Baby stuff, laptops, bed frames, cake tins, pastry knifes, books, skipping ropes... Just check it before you leave the house!  The app makes it effortless to list something, just point and click. You can add t"
325,This site is an exelent site to buy sell all your unwated stuff. Alex who runs the site is always keeping you up to date with emails. First class. Keep it going.
326,"Its frozen , never got able to load"
327,"I got this app to open once -  it was good and I was interested in a few sales. Have not managed to get past the loading screen since then, have re installed, restarted etc."
328,"Liked the app until it stopped working. Doesn't even load now, stops on the loading screen. Would be great if you guys would sort this out."
329,"It always stopped at the loading screen and no further, I sent am email to help, please can you solve it. Thanks."
330,The app still does not open all the time. I have missed out on sale because of the problem. 😐 still no change. Can't get into the app at all.
331,All I get is just the red page. Not good
332,"Looks good, a shame nobody in my neighbourhood is using it :("
333,Useless
334,"Really easy to use, and fast to add a item and sells quickly and excellent customer service. Really love my new app! Had loads of things to put up to sell but ebay and gumtree are very long winded- this app is perfect! :-)"
335,Easy to buy thing close to your house. Thank you!  ☺️
336,"I had to uninstall because it was continuously spamming notifications. If I install an app I know when is time to use it, i don't need notifications to remind me."
337,"Most of the time I can't open the chat and it changes my theme for some reason.  Also,  when I try to sell something sometimes it loads and freezes and It doesn't upload the list."
338,"App often wouldn't open. Wouldn't get messages in ""real time"".  I deleted the app and downloaded again and it worked. Now a week later and it is not opening again. The chat may be causing the interface problems but that is a key function in the app when trying to answer the questions involved in buy/sell function."
339,"It is a great concept and I even had one successful transaction, but there  after it kept stalling and i couldnt enter it, Good customer  response, problem was fixed."
340,"When you run it it will ask you for access to your current location and you can see message ""to locate nearest deals"". However than in your profile you can see that your location had been confirmed!? Requires ton of access. ""walking distance"" is a driving distance if you ask me. Worst of all is that it seams like items are located based on your current location than actual item location. And remove those sharing buttons, they take 40% of the ad"
341,"Extremely promising app, great UX design, loads of features, feels like a mini ebay on steroids."
342,Nice app
343,Downloaded app but can not use it wont open
344,"The app crashes when I open up the chat, so I can't respond to the people interested in buying my things! Please fix. :)"
345,I can not get past the red start screen.. reinstalled it already.. and now it's stuck again but don't know why. Advice?
346,Can't get into the app
347,I can't get.into my app...how can I contact the village team please?
348,Love it!
349,Really user friendly and intuitive UI. Well done to the developers and all involved in making this app a reality and enabling Tower Hamlets residents to recycle/sell unwanted goods with ease.
350,I have sold a lot of items to really nice people. Its great having something local. Have recommended to a few of my friends. When something goes wrong with the app village can always be contacted to help.
351,"Good idea, but needs polish. Annoying app UI features - can't do a search without setting up alerts. Back button exits app, and then app has to start all over again. But kudos for doing something focused on Tower Hamlets. Would be nice to know what business model is, and some background to the people behind it."
352,So easy to buy and sell things to people near you and to friends and family and really straightforward and fun app to use. Lots of great stuff for sale too!
353,Lovely very easy to manage. And the people is lovely
354,"So handy, would definitely recommend to anyone in Tower Hamlets!"
355,Scam advertising of this app. Also you can't use it without posting 10 items for sale first
356,"Simple, effective and friendly :)"
357,"Simple and easy to use, and enjoyable too! Will be sharing it with all my friends"
358,"Great app, really easy to find great stuff"
359,Really good experiences using this app.  Wonderful items and lovely people. It's been running fine for me . Would recommend to local people.
360,Just downloaded the app and it keeps on crashing. 😡😡😡😡😡
361,One of the best app on android for buying & selling locally.
362,Love the integration with What's app
