,content
38,Very unquestionable billing practices! I've contacted the multiple times and they won't. Stop charging me please do not subscribe to e harmony!
39,Super expensive for premium benefits that aren't even worth it. I thought I canceled but for some reason they never stopped expecting monthly payment. In the end they threatened to report me to debt collectors if I didn't pay $240 up front. I paid the money but I'm still pissed. I also think it's ridiculous that you are paying to see people's faces and to send messages. That's it. The only thing that's sort of worth the money is having better selection to fit your wants.
40,Can't message anyone without premium like get out
41,I like the format but it's ridiculous you have to pay for SIX months minimum?? 🤨 and it's pretty expensive. You can't see anyone or message anyone without paying so no thank you. There should be an option for 1 month.
42,To much money
43,"Terrible app, just use Badoo save your money. You get so many likes at first but in my experience no one ever replys to you and it's so annoying. I have no idea why this app is so highly rated. Just drains your bank account. If someone messages oyu and you message back, most likely they won't respond, all the men I've seen and met were fake and the women were just bots that advertised to me. Worst dating app I've experienced. Just go use Badoo, it has a one time purchase of like 8$ and its great"
44,This app FORCES you not to be able to see the person. All faces are blurred and it makes you pay just to text a hello or anything to that person. This app is terrible for dating.
45,"This company scams people! I used it for a week, canceled it, and emailed them to cancel! But they STILL required the full 6 momth subscription money even though only a week was used. After trying to fight it they were going to contact collectors. The pool of people to date is way to small to go through this type of trouble."
46,Trashy business practices and money-grubbing sneaky contracts make this service a disgrace.
47,my biggest complaint is a lot of members never read or check ever why are they even here???
48,Collasal waste of money. Just don't.
49,They keep billing me even though I want to quit. The acounts people make are so lazy! Come on women! At least put your name in the right box 75% of what I see are job titles.
50,"Just so we are all clear, eharm was sued $2.2 million dollars for bad business practices in 2018 and settled out of court for $1.2 million. So every review you read about subscription issues is true. Canceling your account DOES NOT stop charges, they will auto renew the account unless you live in one of apparently 12 states that have taken legal action against eharm."
51,I'd give it a 0 if that was an option.
52,I find a lot of great people but I have had multiple say they didn't get notified when I sent a message.
53,"Worst of the worst. Trust me. I have used just about every popular dating app that exists, and eHarmony is the worst for sure. First of, most of the compatibility questions they ask are absurd and/or ambiguous. Next, it doesn't seem to have a large active user base. Also, and I know what I'm about to say might come off as shallow, but this app by far has the most least physically attractive people on it. Plus, the price you must pay is just ridiculous, especially for an inferior app like this."
54,"The premium upgrade was incredibly misleading. I realized the day I upgraded that it took more out of my bank account than what I realized. I canceled the service the same day I upgraded. I keep trying to reach customer service for a refund, but the customer service chat system keeps loading a blank page. I emailed them, and I still have not gotten a response even though they have a 3 day refund policy. I can't find a phone number online."
55,"Glitchy, with lengthy sign up for an app where all profiles are hidden unless you subscribe. I just deleted it as there are lots of better apps out there."
56,"It's been just an okay experience for me. I'm very pleased with the low number of catfishers and scammers I have encountered since joining. Only one, really. And his profile was deleted rather quickly. Kudos there!! It is bothersome, however, that you can't filter out guys who have no photo on their profile, which is a huge number for me, anyway."
57,Wont let me cancel my subscription..
58,I shouldn't have to go over 30 miles away to get more than four people. I live in a state with 8 million plus I will be canceling after first month not worth it. four people has to be a joke for the world's number one dating site pathetic Yes I've selected all so they'll be more people I've even up the age from my age. maybe 40-year-olds are supposed to be dating 60-year-olds is that what they want? Don't sign up I'm canceling as soon as I can They make it difficult too cancel.
59,Worst
60,Cannot unsubscribe!!!!!!!! Just keeps taking my money but when u try to stop it you go around in circles and cannot unsubscribe!!! It is a trap!!!!!
61,"NOT A CHANCE im paying for 6 months of this app. its bad enough the ""50%"" deal was 22 dollars and only available for 1 of the 6 months in the plan. no way this app is worth do not waste your money on this scam."
62,Horrible
63,Meet some one New on line talk see if your a mach👩‍❤️‍👨👩‍❤️‍💋‍👩👨‍❤️‍👨💐🌏🌎🌍🌌🌠🚀
64,"Pros: Met my first serious girlfriend on here years ago. Cons: Recently sent me a 60% coupon to rejoin. Ok can't say no to that. Now a barren wasteland. Literally no one on here. Should have figured. Dead service, wasted a couple hundred bucks. Oh well."
65,"After a few weeks in, on having my paid subscription, I've been having glitches app glitches where I message matches, and they don't appear in my matches tab. There's no in-app support, and the 3 emails I sent haven't been responded to in a few days now... I'll update this post if/when this issue gets resolved."
66,"Unbelievably $$$ cost to use their service, demands your credit card info BEFORE giving you a total cost! OUTRAGEOUS PRICE, GREEDY COMPANY! I've read online it is near impossible to get out of the subscription. IF you give that credit card information, you're stuck. You can delete your profile, but your subscription still goes endlessly on repeat until you contact them and stop it. (Oh, MUST be 14 days before it ends.) 🤣 6 months is the shortest term, but also the most costly per month."
67,Not only am I stuck on here I can't read my messages or see who smiled at me. Madenning
68,My suspensions were raised when it makes you sign up for a year. Turned out to be true! Stuck with payments now for something I don't even use. It's got to be one of the worst dating sites out there.
69,"Waste of time, not a single person in my area and every account is obviously a bot account, its also a huge cash grab."
70,"Don't get this app, waste of money."
71,Should be able to sort by compatibility score.. a lot of wasted time scrolling.
72,"A scam. Don't sign up. They charge you a monthly fee for any subscription you choose (£15 to £35). You can cancel within the first 14 days, but they instantly send you some useless generic personality report you didn't ask for as part of your premium, and now if you cancel you have to pay £65 because of that 42 page PDF file you never looked at. Dishonest company and very limited number of people using it (no surprise). Avoid like fire."
73,"Locked behind a pay wall with the most limited free features on any dating app. Which of course it's to make sure that the members are actually serious, except most aren't. Waste of time and money, use the other apps if you need to"
74,"A waste of time and money. Nothing but flowers on the wall and very few at that. Very few ,... would I renew.... NOPE. Cancel....? Probably...."
75,Two words. Cash. Grab. You can't do ANYTHING without paying a ludicrous amount of money.
76,Eharmony is scamming people out of money. The service that they provide. Then lock you into a 12 month subscription with auto update and then lock you out of your account and threaten debt collection. Once locked out of your account you can't make payments. Please do external reviews and report to your Country consumer laws.
77,Scam app! You have to pay to use any of the actual featrues or send more than 1 message and then when you do pay it costs minimum £65 even if you do cancel right awah! They claim they have a 14 day cool off period but will charge you £65 for their generic 'personality report' that they send when you do cancel. So be careful when you sign up that you definitely want this as I paid £65 for 3 hours of use when after testing the app to see if it was what was being advertised.
78,"Terrible customer support, 3 days and 2 emails - NO REPLY. I'm doing exactly what EH app says to-do...LOL EH took my Premium member money but will not answer why my profile is not visible. My accout # EHPFVMB9."
79,Over priced and has no incentive to match you Most people are free profiles that can't answer. App makes you purchase a year in advance (red flag) Doesn't do anything better than any other app Feels bad getting scammed so hard
80,"This app is totally pointless unless you get premium. You can't even give out a number or your instagram name. It is a total rip off!! Wouldn't bother. To find love...apparently, I have to be loaded."
81,In one year of being on the app I sent 40 messages to matches. Zero reciprocation. I want my money back. Eharmony was not the answer. I had such high hopes. (Sighs). Now I just want to be left alone. #ScrewEHarmony BTW they have the nerve to send me matches 6 months after I cancelled the service.
82,"Mostly good, but a couple of dodgy profiles, but that has it's own fun to be had."
83,"Really pay attention to the details. I decided to cancel, and they keep charging my account every month. HORRIBLE!! worst dating app there is."
84,"Bait and switch at its finest. The concept and match profiles are good. When it comes to messaging someone, after two messages you can't read each other's message unless you pay. Everyone's images are blurred out as well unless you pay. Clever scheme guys, I'm not falling for it. Neither should you."
85,"Don't subscribe crooks they blocked me couldn't get online and asked me to pay a yearly subscription(the subscription was for 1 month), don't make any sense I am paying for something I can't use scammers for real and now I am dealing with a debt department. Be careful don't go on it they are crooks and their features are poor compared to other dating apps"
86,I paid $240 dollars just to be ghosted and walled with no replies. Definitely not recommend for anyone.
87,All they care about is taking your money.
88,Worth Every Cent!
89,Do not buy or use completely useless. If you buy they trick you into 6 month trial for a lower price and then without asking switch you to a year long contract at double the price all the while their site sucks. Then they won't let you cancel but if you stop payment they then send it to a collection agency. They are nothing but thieves. If I could give negative stars I would. They are the worst company I have ever dealt with in my entire life. Do not use !!!!!!!
90,very good app if you are looking for a serious relationship.
91,"Too expensive, didn't have any other membership subscription options, didn't even meet anyone, a wait of time & money, even liking everyone."
92,"One of the worst dating app I've ever used, you can even see others pictures, you must pay even for this, they make you do a extremely long introduction full of non sense questions, don west your time"
93,Nice app
94,"it certainly keeps u busy! I find it interesting, fun and makes u smarter along the way. eharmony I'd agreat site!"
95,Unless you are willing to pay a minimum of £80 this app is useless. You can't set location and distance preferences without Premium Can't see other profile's pics without premium Can't reply to messages without Premium And the lowest cost offer is 12 months package upfront - which Can't be purchased in the app - you have to go online to their website to pay for it So basically as a dating app - this is trash unless you're willing to pay
96,The words on Stat in foreign language
97,Horrible
98,Not worth the money. Very few matches and you can't change your location without paying for another 6 months. Also promo codae does not work if you sign up during free trial. Hard pass.
99,No way to skip or view anyone. You spend a half hour answering all these questions and making a profile just to find out you can't do anything without a subscription. You can't see anyone's picture without subscribing. I'm very disappointed with how much time it took just to be disappointed when you're done. Absolutely horrible app. I don't recommend it at all.
100,"Eharmony is pointless, even nauseating. Same handful of mismatched women repeatedly. Extremely expensive compared to other dating sites. I thought eHarmony was the biggest and best but I don't think anyone uses it. I certainly am not going to renew. UPDATE: After reading my own review I'll say It's even worse than what I said previously, DO NOT pay for this. There is NOBODY. NO ONE. NOTHING"
101,"Although I don't write negative reviews, I have to warn you about their dishonest business practises. Their is a  reason this app only has two stars. it is horrible. You'll eventually pay them on a monthly basis, but deactivate the app quickly because it is awful."
102,I had a subscription but I canceled it a month ago and turned off auto renew but I still just got charged for some damn reason and I want a refund. It's father's day tomorrow and I was planning on taking my father somewhere but now I don't have enough to go.
103,This is the worst dating application and I advise anyone not to download and use it. They stole my money after I did the package and canceled it. The money must be returned. They only returned me £17 out of a total of £68. A failed and fraudulent application
104,"I've been using this app a week, and for the pay up front service, it's horrendous so far. I'm seeing the same 10-15 profiles and I stay in big city. I have already canceled the renewal and wouldn't recommend"
105,A very useless and fraudulent app
106,"Worse dating site ever! One, it's expensive, and two there is no way to cancel a subscription. When I tried to cancel my subscription and stop payment, they turned me over to a debt collector. They have been sued for this in the past and Save yourself the hassle and pick a different app."
107,If you register this app remember you still needed to pay the membership fees even you change your mind later. So please only choose the shorter member ship when you aren't sure you need more than 3mths on this dating site.
108,It's not worth it! Expensive and they charged for 1 years and it's not worth it for 1 month. Costumer service does nothing.
109,"This app sucks. They don't have anyone near the Sacramento area, and if they do, they are not compatible at all, have no photos, or have 2 plus kids. When you pay and then cancel, you still have to pay until the contract is up. Don't do it and waste your time like I did!"
110,"Used this app more than 6 months ago and haven't been on it since then. randomly, I received a $650 invoice for a year and they say they can't refund it."
111,con artists!!!!!! I signed up for 9.99 trial and they billed me 256.13!!!! no where to contact them so i can actually call them! emails get answered by robots and they dont know how to think for themselves and solve problems! they write from a script! this company is criminal and i will go out of my way to make it known! noone messes with me!
112,"The matching system is good. But this app blurrs out all pictures unless you pay, sorry but looks do matter, which makes it unusable without paying. While I won't be paying for a app as soon as I download it. It also doesnt allow you to delete your profile from within the app 🙃. Atleast allow an app to grow popular before you apply this terrible business models."
113,Not a great selection of single. Extremely limited selection. They charge you for multiple months. They have a bunch of married people. A bunch of people without pictures that are into alternative lifestyle asking you for three-some. This seem to be more of a hook up (tinder) site.
114,"When I try to register it says my email is already in use, but when I go back and try to login it says the email is not known"
115,Horrible the subscription form was worded badly thinking i llwas up for a 1-month membership at half price they charge me for 12 month membership 140.00 plud 9.00 In tax i noticed my mistake with in 40 minutes and contacted them and ask For their assistance to correct the problem and explained i couldnt afford to spend that kind of money all at once they refuse to work with me all i belive that why it was worded the way that it was to make it confusing I should have known if they do not publish
116,Predatory billing practice. Stay clear
117,I wish I could give them negative stars. They have attempted to charge my for their services again after turning off automatic payments in 2021! I have filed a complaint but we'll see how that goes given my previous experience. They gave me no notice and I only found out because I got an email from paypal. Be VERY VERY careful when using this service. Keep an eye on your payment methods to avoid getting charged once you've finished with their service!
118,"Stay Away! eHarmony: A Money-Stealing Nightmare eHarmony employs deceptive practices to trap users into longer subscription periods. They conveniently bury the auto-renewal feature deep within the settings, making it difficult to disable. It's a deliberate attempt to catch unsuspecting users off guard and charge them for additional months without their consent. Shameful, isn't it?"
119,SCAM. SCAM. SCAM. This is an utter scam. Stay away from this app like it's the plague. You are more likely to find love in a back alley getting mugged than on this site.
120,You can't do anything unless you pay! Very expensive!
121,Garbage scam app requires you to pay outrageous prices to do anything 1 month is almost 70$ and the next option is 500$ for 12 months theres no way a normal person is paying for this
122,"it's the most serious dating site that I've been on. they do a great job at weeding out fake profiles. only problem is the lack of available attractive women, in the range I'm searching. But I think that maybe just a problem with America and general. but I think it's a well ran sight. it's more mature than other dating sites and it just has a basic format. it's very simple and I like that, you message them or vice versa. the personality profile seems pretty good."
123,Do not pay for this app. Deceptive practices that will charge you a few hundred dollars while advertising a low monthly payment
124,"Nobody online, you can't see that until you go premium, which is 6 Months minimum, money thrown out the window."
125,Garbage got suck in with in to contract won't cancel the dating app garbage functionality poor never use them again
126,great app
127,"Biggest waste of money in a long time. It's just too expensive, extremely actually. No one uses it(I assume because the high price). So trying to match with a bunch of unactive users is pretty impossible. Don't waste your time and money it'll just leave you feeling more hopeless. I honestly want my money back as the only person that messaged me was 150 miles away. They absolutely don't offer refunds except in states that force them. DO NOT SPEND MONEY ON THIS COMPANY."
128,"So far not worked for me, and they are refusing to cancel my subscription. I think it's fake app."
129,Not a Christian app anymore
130,"2 year in and haven't find anyone. I get on everyday check messages and nothing. Maybe it's not for me maybe to someone else. I think spending money on this is way to high, I got more messages on other dating apps, and more frequently, doesn't matter how many times I change stuff in my profile, not getting no one."
131,"Very misleading! 10 million users, and only 5 matches within 30 miles?! DO NOT DOWNLOAD! Customer service is a joke too!"
132,You cannot access anything. This is a scam to get your personal data. Do not install.
133,I dont recommend this dating site. Waiste of money and hard to get off the prescription once you sign up even after the 12 months.
134,This app is completely useless if you do not buy a subscription which is a minimum of 6 months.
135,"so far so good, 👍. only been using for a week now."
136,You have trash and then this app; I rather deal with trash than what this app and its team has to offer. Professional scam artists with no motive other than to trick consumers into fixed contracts. I implore new users to read other user ratings and comments before signing up; would save you time and money.
137,"A huge waste of money. I answer all these questions and paid for 6 months. The nearby options dried up in a day. Now I just get profiles without pics, probably expired profiles, and prompts to expand my geographic region...um no."
138,Price is a 😡🤬 ripoff. 6months is the least subscription and it's +$200. RIPOFFFFF!
139,Not Hardly and Matches even with 100 miles Look in Real World
140,"An app for those with long-term intentions and the mentally mature! Leave Tinder and Field to those that have 13,000 of their best inta photos and no bio to those that like to waste time and throw away their pocket change."
141,quality matches contacts typically 100 miles out 1st dates have a history of lasting 5 to 10 years
142,I cancelled my subscription and they threatened to send me to collections. Imagine a dating app threatening to send you to collections 🤣🤣. Avoid this app at all costs.
143,Not that many people on the app. Kinda a waste of time now. Unless you select a Much Much wider area.
144,Scam. No real users on here.
145,"The more you stay single, the more these dating apps can make money, it's scams, and i even doubt people on it are actually people."
146,They have such little faith in their app that the MINIMUM you can sign up for is six months and the other options are twelve months and twenty four months. They know their app doesn't work. Don't waste your money.
147,"A scam app, trying to take your money just because they can. Wont let you unsubscribe, and you need to pay almost 300 pounds for using it. In reality, they deserve 0 🌟 Avoid, that's my only advice , totally useless"
148,"Best dating app so far, worth the expense."
149,"Too expensive! Not worth the cost. The ""science"" counts for little when half my matches didn't include pictures. Read your terms & conditions carefully. They will auto renew and upcharge you. I've had better results using free competitors. Too limited on subscription options. 6 months is the shortest option. Seems odd that a dating app would only offer long term subscription options. If the app works as intended than you wouldn't need to have a year long subscription. So disappointed."
150,"It's ok, if you don't want to be able to actually use that app like you'd think you could. To see pictures or chat with someone you need to pay. The whole reason I got this app was because it was free, or so it advertised to be. However it's not free, it's a ""pay to actually use the app to find a partner""🙁"
151,"DO NOT GIVE THIS COMPANY YOUR CREDIT CARD INFO!!! THEY WILL CONTINUE TO CHARGE YOU UNTIL YOU CANCEL YOUR CARD!!! And the app is horrible anyway! It's SO expensive, and there are fewer options than most free apps to sort, filter, and search. Plus they match with some pointless ""scientific"" mumbo jumbo instead of relevant traits. I thought maybe I'd have better luck weeding out the ones who only want casual sex by using a paid service, but that's absolutely not the case."
152,Not worth it never a good sign when you have to pay instantly to use an app
153,"Don't use this service. The app works fine, but eHarmony itself is a scam. I bought a 6 month plan and used it for 3 months, but it kept showing me matches outside my search parameters. Seriously, nearly every ""match"" was the opposite of what I was looking for. When I ""canceled"" my subscription, the support team said I'm still getting charged for the other 3 months I'm not going to use. At $30+/month, that's over $150 wasted. Save your time, save your money, go download Tinder or Match instead."
154,"Terrible. Do not sign up. No matter how specific you make your search you still get matches outside of those parameters. It's a waste of time. You may as well just use free apps like Tinder. The customer service is horrible. DO NOT sign up for the paid account. I signed up while on a 4 day weekend. After a couple weeks, realized I don't have time to use the services, let alone spend time chatting and find time in schedules to meet up. When I reached out all I got was canned responses. Horrible."
155,"Get every type of confirmation that you set your account to non- reoccurring payments. If not they will not help you. They know that most of their emails go into your junk folder and you won't see their ""reminders."" Sent me to collections for full amount and locked my account. I DO NOT recommend this app to anyone."
156,It was a waste of time and money not a single match
157,Good
158,"Very Good, Application if you are real and want a good connection."
159,There is to many questions at the start ....
160,Forces you to pay to make the app functional. Might as well make you pay up front before wasting your time making your profile.
161,"Geared toward people looking for meaningful relationships. The personality profile and compatibility matching system are so helpful in understanding yourself--how you perceive and react to the world around you--and how your match compares to that. It's a very scientific way to quickly find people you will actually be compatible with. The help articles are also invaluable and educational, especially if you aren't naturally gifted with social intuition or relational acuity."
162,pictures are part of premium
163,"Won't let you talk or do anything without paying money, and then it tells you to go on another site to pay for it and then it asks way too much sensitive information.... I would advise to avoid this site it's too much for something so simple"
164,I have never seen so many gentlemen in the same place!
165,Can't even look at pictures without paying horrible
166,"It's one of the worst dating apps out there. The sample size is too small, and you can barely find someone close to what you are looking for. Not to mention significantly higher membership fees compared to other dating apps."
167,Why it blury the photos not happy about that please change this feature.
168,"Scam, plain and simple. Hyper expensive, worst customer support i've dealt with yet. There claim of available matches is pure false advertisement. I've truly never felt so ripped off in my life. Eharmony is the Catfishing of dating sites, nothing they tell you is true."
169,"Fake profiles and expensive. If you want to cancel your subscription, you have to email them. You cannot do it through the app or website. This is all part of their scam. If they make it difficult enough, people will put it off and then forget."
170,Another pos app that is money hungry.
171,"I have asked a few times now to have my subscription cancelled, and I am still having money taken out of my account. I wouldn't recommend eharmony at all."
172,"This app deserves a 0 but that's not a option. You wouldn't think anything could be worse than tinder, but wait, here comes eharmony.. can't do a single thing unless you pay for a premium account, which is presented as a $15 a month service, but is actually a lock in contract for hundreds of dollars. Want to cancel that because it was misleading and misrepresented? Too bad. Customer ""service"" is disgusting and quite frankly non-existent. Just don't bother with eharmony. At least tinder is free."
173,"They do not let you see pictures of other members until you subscribe.Subscription is not monthly. once you subscribed every month you have to pay and if you tell them you want to cancel, without your permission they start to take out your money for half of the year. Even in their website you can not find your right person. Suggestions are not at all close to what you need. also it is not user friendly, most of pictures you do not want to see, are always coming up in your matchs"
174,"You want a substantial financial commitment, but you wont show me if there are even ANY matches near me."
175,Can't do anything without upgrading but it doesn't even show me what it would cost.
176,"This is definitely not going to work when everything is Pay-per-View, which it keep asking you to sign up for VIP."
177,"This is by far the worst dating site you ever want to be a part of. At the beginning of the membership they make you take this totally bias test so that their ""experts"" can determine who your matches are based on your answers. The results are completely off and seem to come out of nowhere and the results are devastating and permanent, leaving you with people who are incompatible. Only a very few ""matches (6)"" that they picked out are displayed, you can't view anyone else. FIND ANOTHER SITE!"
178,Impossible to use unless you pay
179,"I hate this app. I get no responses, get emails hay check out these people send them a message, nothing I paid for the year subscription biggest regret I can't cancel it or delete my account till the year is over. This the worst experience I've had, please eharmony just end it so I can move on."
180,"Very good job with the commercials on Hulu and advertising towards women so they would be interested in the app. It's 4 or 5 times harder for men to have a girlfriend compared to women having a boyfriend. That is a fact. 2023 and the ads still aim toward women to search for men. Now you officially got my attention. I might even fund you guys instead of ""Match"" Thank you very much! Hope women take a break from their successful jobs and find a man. I will be waiting."
181,"Wow, what a terrible company. My experience with them is ongoing. I emailed to cancel my subscription using the method they say to do it. Payments kept coming out for months after, now they're threatening legal action and debt collectors for the missed payments."
182,Awful. Avoid at all costs
183,Couldn't sign in so rubbish
184,"Very good dating app, but the possible matches are limited to how the site matches you based on an initial personality profile assessment. Distance seems to be ignored when the app closes potential matches are suggested."
185,Free to setup is all if you want to message or like a pic actually use the site you have to pay I had to make a profile fully before figuring this out! Waste of time and data to even download!
186,"Update: using the Android back button on s22 exits the app, causing you to restart your search. Also, you can't see a new smile/ice breaker/msg that you send in conversations. You can only see them if the user has messaged back, Plus, this recent app update seems to have deleted many of my previous messages to people of interest. Frustrating"
187,NOT WORTH THE MONEY! I got matched with someone who does drugs all day because I said I'm not a workaholic. And they are making me keep the year subscription even though I have had no luck in 6 months. DON'T WAITS YOUR TIME!
188,You have to pay to be able to send and read more than 1 message. This is the worst dating app I've been on.
189,I've only just registered and I cannot see anything without paying for the app straight away I do not know if it's any good to use first before paying it's just another app asking for money straight away really not impressed uninstalled I am tired of dating apps just wanting money you don't want people to fall in love and meet new people I'm a genuine man looking for a partner and all you're bothered about is asking me for money not matching me with the right person I grow tiresome
190,Can only communicate with paying members. Expensive subscription with long term contract that can't be canceled.
191,"This is the worst dating app, I've ever used. Once subscribed, you need to email than to cancel and delete the once and they keep charging you every month the worst app every. DO NOT USE THIS! Star rating for this app is supposed to be in negatives."
192,eHarmony will block your account as soon as you begin to make a connection
193,Horrible experience. Barley able to get to know anyone
194,so far the algorithm has matched me up with quite a few options. I have even met someone with a lot of common interests would definitely recommend but this is not like other apps don't expect things to be instant take your time people. ALL LOVE ❤️
195,This is a despicable company. They use devious practices to imply that you're only paying for a month when you can pay for a year. And absolutely no refund unless you live in a certain states which is predatory. So I'm stuck with a year of this product I've had absolutely no true interactions. I've brought in my search to over 300 and compatibility is a joke. Do not downloads app or give money. They will take over $300 from you.
196,0 star! Don.t use it! It's a scam!
197,Horrible. The fees charged is theft. It's worded such to screw you into a year membership. Seems to be all fake profiles. Probably bots designed to keep you hopeful. If your lucky enough to find any in your area.
198,Be careful with this app the pricing info isn't very clear ? I tried this app for only 7 days and found it complete waste of time .... eHarmony have taken £65 . ( I cancelled in first 7 days of subscription) they have taken Money I cannot afford . £65 for absolutely NOTHING ! DO NOT DOWNLOAD this app it's an absolute con .
199,great app okay place to meet people but everything and everybody always has room for improvement
200,"It works, and I like the compatibility system, but like other apps it has a lot of people who are either fake or don't respond. Matches also stop coming in after a while. Overall I still kinda feel I wasted my money."
201,This app is a joke. For one they want you to pay to talk to a bunch of people your not in anyway even remotely interested in. So you can have to pay to up your premium and pay more to talk to someone that might be your caliber. Not worth the money or the time.
202,Poor quality app.
